smooth_quartz,53
mossy_cobblestone_stairs,53
mossy_cobblestone_slab,52
orange_carpet,50
ladder,49
brown_concrete_powder,49
cobweb,49
carrot,46
orange_shulker_box,46
observer,46
paper,43
diamond_hoe,42
cyan_shulker_box,42
blackstone_stairs,42
polished_diorite,42
mossy_cobblestone_wall,42
diamond_block,41
flower_pot,41
red_dye,40
cooked_mutton,38
glowstone_dust,38
yellow_concrete_powder,38
glowstone,37
netherite_pickaxe,37
jungle_log,36
smooth_stone_slab,36
stonecutter,35
iron_pickaxe,35
granite_wall,35
white_carpet,34
nether_gold_ore,34
redstone_torch,33
crimson_slab,32
gray_wool,32
beef,31
white_shulker_box,31
red_mushroom,31
piston,30
red_bed,30
shears,30
crimson_nylium,30
orange_stained_glass_pane,29
white_stained_glass_pane,29
white_stained_glass,28
potion,28
enchanted_book,27
trident,27
green_carpet,27
warped_slab,26
brown_carpet,26
sponge,26
leather_leggings,26
birch_sapling,26
written_book,26
dropper,26
dead_bush,26
cyan_bed,26
leather_chestplate,25
golden_helmet,25
orange_bed,24
dark_oak_boat,24
warped_hyphae,24
oak_trapdoor,24
purple_dye,24
end_rod,23
mutton,23
melon,23
dark_oak_door,23
brown_concrete,23
black_shulker_box,23
lectern,23
water_bucket,22
brick_stairs,22
ghast_tear,22
cauldron,21
lime_terracotta,21
sticky_piston,21
cocoa_beans,21
honey_bottle,20
diamond_chestplate,20
yellow_stained_glass_pane,20
crossbow,20
glass_bottle,20
armor_stand,20
leather_boots,20
chicken,20
emerald_ore,19
spectral_arrow,19
crimson_stem,19
acacia_wood,18
cooked_chicken,18
jungle_wood,18
white_banner,18
phantom_membrane,18
birch_boat,18
dark_oak_sign,17
purpur_block,17
golden_boots,17
crimson_roots,16
melon_slice,16
blue_wool,15
golden_leggings,15
beacon,15
iron_leggings,15
golden_chestplate,14
emerald_block,14
polished_blackstone_slab,14
oak_slab,14
minecart,13
shield,13
golden_sword,13
white_bed,13
iron_helmet,13
lime_carpet,12
iron_shovel,12
netherite_sword,12
jungle_fence,12
leather_helmet,12
diorite_wall,12
map,12
stone_button,12
weeping_vines,11
iron_chestplate,11
cooked_cod,11
redstone_block,11
painting,10
azure_bluet,10
black_concrete_powder,10
polished_granite_slab,10
cracked_stone_bricks,10
light_blue_carpet,10
green_dye,10
stone_sword,9
cornflower,9
flint_and_steel,9
polished_blackstone,9
red_nether_brick_slab,9
cracked_polished_blackstone_bricks,9
brick_slab,9
netherite_scrap,9
pink_shulker_box,9
end_stone_bricks,9
iron_axe,9
jack_o_lantern,8
purpur_slab,8
glass,8
netherite_axe,8
mossy_stone_bricks,8
splash_potion,8
pink_bed,8
music_disc_blocks,8
acacia_trapdoor,7
iron_door,7
prismarine_crystals,7
warped_roots,7
wither_skeleton_skull,7
blast_furnace,7
jungle_sapling,6
ender_eye,6
netherite_shovel,6
netherite_helmet,6
netherite_hoe,6
gray_terracotta,6
crimson_door,6
dispenser,6
compass,6
iron_sword,6
iron_boots,6
nether_star,6
magenta_shulker_box,6
smooth_sandstone_slab,6
wet_sponge,6
pufferfish,5
spruce_pressure_plate,5
warped_door,5
black_stained_glass_pane,5
lime_wool,5
note_block,5
jungle_boat,5
orange_terracotta,5
chainmail_leggings,5
brown_bed,5
black_dye,5
blue_bed,5
music_disc_pigstep,5
bowl,5
light_blue_stained_glass_pane,5
spruce_button,4
dragon_head,4
tipped_arrow,4
blue_orchid,4
chainmail_chestplate,4
damaged_anvil,4
chipped_anvil,4
green_concrete,4
dead_brain_coral_block,4
chainmail_helmet,4
oak_door,4
beetroot_seeds,4
creeper_spawn_egg,4
music_disc_far,4
stone_axe,4
warped_nylium,4
iron_trapdoor,4
turtle_egg,4
cod,4
wooden_pickaxe,4
quartz_pillar,4
mushroom_stew,4
smithing_table,3
purpur_pillar,3
honeycomb,3
birch_fence_gate,3
totem_of_undying,3
clock,3
purpur_stairs,3
birch_trapdoor,3
dead_tube_coral_fan,3
light_blue_shulker_box,3
diorite_slab,3
warped_fungus,3
netherite_leggings,3
birch_stairs,3
dead_horn_coral_fan,3
sea_pickle,3
bell,3
poisonous_potato,3
blue_shulker_box,3
book,3
jukebox,2
brick_wall,2
gray_shulker_box,2
iron_hoe,2
fire_charge,2
oak_fence_gate,2
crying_obsidian,2
birch_sign,2
warped_stairs,2
sugar,2
yellow_carpet,2
crimson_fungus,2
rabbit_hide,2
chainmail_boots,2
magenta_carpet,2
acacia_pressure_plate,2
