diamond_pickaxe,209541
diamond_shovel,115240
grass_block,52738
diamond_axe,49652
stone,30789
dirt,27832
diamond_sword,15158
diamond_hoe,13574
wheat_seeds,10577
andesite,10419
netherite_pickaxe,9814
shears,9135
snow,8574
stone_bricks,8258
iron_pickaxe,7544
spruce_leaves,7102
coarse_dirt,6941
netherrack,5585
mushroom_stem,5547
cooked_beef,5153
diorite,4962
cobblestone,4962
netherite_shovel,3983
stone_slab,3604
dark_oak_fence,3531
cyan_terracotta,2952
bow,2884
spruce_slab,2685
dark_oak_stairs,2648
red_nether_bricks,2606
spruce_planks,2566
nether_bricks,2532
podzol,2519
dark_oak_slab,2256
cyan_wool,2164
sand,2161
torch,2058
oak_leaves,1997
iron_block,1977
iron_shovel,1949
bone_meal,1851
spruce_log,1762
nether_wart,1720
orange_wool,1715
basalt,1705
granite,1697
bricks,1641
light_gray_terracotta,1625
red_terracotta,1624
dark_oak_trapdoor,1604
packed_ice,1568
dark_oak_log,1548
brown_mushroom,1543
stone_brick_slab,1524
bone_block,1507
blackstone_slab,1504
scaffolding,1498
iron_hoe,1462
dark_oak_wood,1454
string,1454
white_concrete,1450
spruce_wood,1419
yellow_wool,1362
warped_planks,1337
stone_brick_wall,1300
netherite_sword,1267
dark_oak_leaves,1220
shulker_box,1188
white_concrete_powder,1175
stone_brick_stairs,1154
oak_log,1144
golden_carrot,1106
blackstone,1105
warped_hyphae,1089
dark_oak_planks,1062
chest,928
bucket,913
firework_rocket,894
birch_log,872
ice,845
light_gray_concrete_powder,845
stone_axe,840
water_bucket,835
stripped_warped_hyphae,826
dark_oak_fence_gate,823
gravel,778
diamond_ore,771
birch_leaves,753
trident,751
stripped_dark_oak_log,750
soul_soil,745
netherite_axe,721
snow_block,718
polished_blackstone_bricks,714
netherite_hoe,707
smooth_stone,680
birch_wood,657
cobblestone_stairs,646
blue_concrete_powder,637
warped_stem,628
snowball,622
black_terracotta,614
spruce_stairs,568
spruce_trapdoor,561
white_wool,538
chain,529
red_concrete_powder,521
stone_stairs,516
ender_pearl,511
purple_terracotta,502
writable_book,498
nether_brick_wall,471
blue_concrete,460
warped_wart_block,457
mossy_cobblestone,434
granite_stairs,433
terracotta,428
granite_slab,414
light_gray_stained_glass,412
black_concrete_powder,410
gray_concrete,405
obsidian,403
brown_mushroom_block,403
magma_block,401
cobblestone_wall,394
written_book,390
grass,377
potato,377
orange_carpet,375
stripped_dark_oak_wood,372
andesite_slab,368
cobblestone_slab,364
black_concrete,350
oak_wood,350
coal_ore,348
vine,346
light_gray_wool,330
red_concrete,324
anvil,319
spruce_fence,317
pink_wool,317
birch_planks,315
ender_chest,307
iron_bars,307
stripped_warped_stem,307
redstone,305
pumpkin,303
soul_sand,297
blue_terracotta,297
dark_prismarine_slab,290
green_terracotta,287
lime_stained_glass,284
sweet_berries,282
hopper,282
andesite_wall,269
cooked_porkchop,268
blackstone_stairs,264
hay_block,263
stone_shovel,262
red_stained_glass,260
stripped_spruce_wood,260
player_head,257
polished_blackstone_brick_slab,256
acacia_wood,254
crimson_slab,248
tnt,248
black_wool,243
gray_carpet,235
cyan_stained_glass,231
oak_planks,228
honey_block,228
iron_sword,226
rail,224
polished_blackstone_brick_wall,219
flint_and_steel,210
andesite_stairs,209
baked_potato,204
