iron_pickaxe,15
iron_sword,11
shears,4
fishing_rod,4
diamond_pickaxe,3
netherite_pickaxe,2
bow,2
iron_axe,2
iron_helmet,2
iron_leggings,1
diamond_shovel,1
iron_shovel,1
iron_boots,1
flint_and_steel,1
