black_concrete_powder,4
golden_sword,4
black_bed,3
red_mushroom,3
gray_concrete,3
stone_axe,3
warped_planks,3
golden_apple,3
diamond_horse_armor,3
flower_pot,3
sea_pickle,3
cyan_bed,3
honeycomb,3
black_shulker_box,3
splash_potion,3
polished_andesite_stairs,3
dragon_head,3
birch_sign,3
clay,3
dragon_breath,3
jack_o_lantern,3
blue_bed,3
crimson_planks,3
netherite_pickaxe,3
golden_horse_armor,3
netherite_helmet,3
pink_tulip,3
bowl,3
allium,3
oak_fence_gate,3
turtle_helmet,3
blackstone_slab,3
minecart,3
purple_bed,3
netherite_boots,2
netherite_sword,2
nether_brick_fence,2
black_dye,2
lava_bucket,2
cobweb,2
chipped_anvil,2
orange_concrete,2
green_shulker_box,2
iron_horse_armor,2
andesite_slab,2
birch_button,2
wooden_pickaxe,2
globe_banner_pattern,2
red_shulker_box,2
yellow_dye,2
blaze_powder,2
gray_stained_glass_pane,2
spruce_door,2
chainmail_helmet,2
iron_trapdoor,2
rabbit,2
furnace,2
red_tulip,2
crimson_nylium,2
birch_trapdoor,2
spectral_arrow,2
jukebox,2
purple_shulker_box,2
stone_pickaxe,2
dark_oak_slab,1
quartz_pillar,1
purple_wool,1
lever,1
grindstone,1
rabbit_foot,1
netherite_chestplate,1
wooden_axe,1
blue_carpet,1
netherite_hoe,1
white_carpet,1
white_shulker_box,1
pink_shulker_box,1
andesite_stairs,1
green_concrete_powder,1
nether_star,1
carrot_on_a_stick,1
cyan_shulker_box,1
oak_wood,1
netherite_axe,1
golden_axe,1
spruce_stairs,1
zoglin_spawn_egg,1
yellow_shulker_box,1
netherite_leggings,1
light_weighted_pressure_plate,1
chain,1
oak_door,1
netherite_shovel,1
lime_bed,1
crying_obsidian,1
ghast_tear,1
yellow_terracotta,1
dead_bush,1
netherite_ingot,1
light_gray_dye,1
bell,1
gold_ore,1
lime_shulker_box,1
polished_blackstone_bricks,1
honey_bottle,1
brown_shulker_box,1
brewing_stand,1
smoker,1
iron_hoe,1
dragon_egg,1
