netherrack,112708
stone,64902
ender_pearl,35088
sand,34692
book,29122
gravel,22580
cobblestone,19110
grass_block,16151
packed_ice,16096
dirt,15210
andesite,7825
coal,7345
snowball,7076
quartz,6787
diorite,6725
nether_quartz_ore,6490
basalt,6101
granite,5601
wheat_seeds,5297
bamboo,4800
chorus_fruit,4250
redstone,3718
oak_log,3375
iron_ore,3346
arrow,3253
bone,3120
coal_ore,2969
blackstone,2907
oak_leaves,2877
end_stone,2563
firework_rocket,2555
orange_wool,2505
clay_ball,2421
stone_bricks,2261
black_concrete,2255
shulker_box,2197
lectern,2124
scaffolding,2073
lapis_lazuli,2045
torch,2040
cooked_beef,2034
vine,1903
shulker_shell,1859
light_blue_concrete,1827
spruce_log,1827
gold_nugget,1792
diamond,1670
player_head,1504
wheat,1453
white_wool,1452
leather,1442
yellow_concrete,1305
rail,1204
gold_ingot,1192
birch_leaves,1166
carrot,1151
iron_ingot,1120
glowstone,1105
iron_block,1102
slime_ball,1084
end_stone_bricks,1017
spruce_planks,1011
poppy,1002
spruce_leaves,990
smooth_quartz,986
ender_chest,925
emerald,907
smooth_stone_slab,895
rotten_flesh,874
terracotta,826
quartz_block,811
smooth_sandstone,796
blue_wool,774
red_wool,756
glowstone_dust,744
chest,744
red_sand,735
blue_bed,735
beef,712
purpur_block,689
yellow_wool,685
stick,684
gold_ore,676
black_wool,668
string,660
white_terracotta,656
spruce_slab,644
emerald_block,644
green_concrete,636
green_shulker_box,630
snow_block,623
white_concrete,614
kelp,610
stone_brick_wall,607
white_shulker_box,597
dark_oak_log,582
cocoa_beans,547
ink_sac,543
birch_log,528
stripped_spruce_log,525
soul_sand,524
obsidian,522
bread,492
stone_slab,491
light_blue_stained_glass,488
stone_button,479
bricks,478
beetroot_seeds,476
podzol,474
light_blue_shulker_box,471
stone_brick_stairs,468
tnt,450
stripped_spruce_wood,448
snow,434
paper,428
mossy_cobblestone,395
lime_terracotta,394
pink_wool,394
light_gray_wool,392
iron_bars,386
golden_carrot,386
end_rod,385
grass,383
seagrass,378
cookie,372
oak_planks,372
lantern,365
slime_block,362
red_concrete,357
dandelion,354
oak_sapling,341
sugar_cane,340
crying_obsidian,333
stone_brick_slab,321
coarse_dirt,314
ice,308
fire_coral_block,305
spruce_sapling,302
spider_eye,301
green_carpet,296
cooked_porkchop,295
flint,292
purple_concrete,287
lime_shulker_box,285
oak_trapdoor,284
gunpowder,275
oak_boat,272
purple_stained_glass,267
gray_concrete,266
polished_andesite,263
lead,262
mossy_stone_bricks,259
diamond_ore,252
redstone_ore,251
soul_soil,249
spruce_fence,248
diamond_block,246
brown_shulker_box,236
sea_pickle,234
oak_slab,234
brown_terracotta,233
smooth_stone,223
smooth_quartz_slab,216
blaze_rod,211
coal_block,210
polished_andesite_slab,209
crafting_table,196
oak_fence,189
smooth_sandstone_slab,189
lime_concrete,186
horn_coral_block,184
yellow_shulker_box,183
red_stained_glass_pane,181
white_stained_glass,174
brown_mushroom,171
nether_gold_ore,170
purple_wool,166
purple_stained_glass_pane,161
filled_map,161
magma_block,159
bookshelf,155
white_bed,155
spruce_stairs,151
prismarine_shard,147
observer,144
lapis_ore,143
oak_sign,142
minecart,140
warped_wart_block,139
light_blue_carpet,138
nether_wart_block,133
blue_shulker_box,132
salmon,132
acacia_log,130
brown_wool,130
light_gray_carpet,130
oxeye_daisy,127
blue_orchid,126
azure_bluet,125
stripped_dark_oak_wood,124
ancient_debris,123
campfire,122
feather,119
painting,119
purpur_stairs,116
glass_pane,114
jungle_planks,113
prismarine,112
blue_ice,110
cobblestone_stairs,110
sweet_berries,109
oak_stairs,109
redstone_block,109
elytra,105
cooked_salmon,104
clay,104
bow,103
cobblestone_slab,102
black_stained_glass_pane,102
item_frame,102
purpur_pillar,100
smooth_quartz_stairs,100
spruce_boat,99
enchanted_book,98
powered_rail,97
glass,95
diamond_pickaxe,93
birch_sapling,93
cooked_cod,90
bubble_coral_block,90
saddle,89
cornflower,88
furnace,87
birch_sign,86
chorus_flower,86
apple,85
polished_blackstone_bricks,85
iron_nugget,85
dark_oak_planks,84
diamond_shovel,81
spruce_sign,81
white_dye,80
lapis_block,80
cooked_chicken,80
stone_stairs,80
red_shulker_box,79
piston,77
barrel,76
egg,76
lily_of_the_valley,76
brain_coral_fan,76
spectral_arrow,73
light_blue_terracotta,73
crimson_nylium,73
diamond_sword,72
green_wool,72
andesite_stairs,71
wither_rose,70
diamond_boots,70
polished_diorite,70
chain,69
stripped_oak_log,69
nether_wart,68
diamond_chestplate,67
hay_block,67
prismarine_crystals,67
iron_boots,67
fire_coral_fan,67
black_concrete_powder,66
tube_coral_fan,66
tube_coral_block,66
brain_coral_block,66
iron_leggings,66
popped_chorus_fruit,64
diamond_leggings,63
polished_blackstone_stairs,63
black_stained_glass,62
pumpkin_seeds,62
bubble_coral_fan,62
stonecutter,61
light_gray_banner,60
blast_furnace,60
sponge,59
diamond_helmet,59
iron_chestplate,59
cobblestone_wall,58
cyan_terracotta,58
acacia_leaves,58
cactus,58
stone_sword,57
spruce_trapdoor,57
prismarine_bricks,56
acacia_planks,56
magma_cream,56
iron_helmet,56
purpur_slab,55
sunflower,55
smooth_sandstone_stairs,53
white_stained_glass_pane,53
mossy_stone_brick_slab,53
pumpkin_pie,52
brown_concrete_powder,51
end_stone_brick_slab,51
