stone,153381
netherrack,123188
sand,30031
gravel,22290
dirt,20345
grass_block,20092
packed_ice,16315
andesite,9967
diorite,9685
bookshelf,9485
nether_quartz_ore,9202
granite,8726
basalt,6558
coal_ore,5553
cobblestone,3190
oak_leaves,3072
iron_ore,2713
blackstone,2705
end_stone,2486
oak_log,2437
black_concrete,2308
shulker_box,2158
lectern,2124
vine,1855
grass,1774
stone_bricks,1699
spruce_log,1638
glowstone,1236
white_concrete,1202
wheat,1135
yellow_concrete,1117
spruce_leaves,1092
redstone_ore,1080
rail,1019
spruce_planks,979
end_stone_bricks,979
seagrass,953
iron_block,946
ender_chest,880
snow_block,846
purpur_block,815
terracotta,813
smooth_sandstone,798
smooth_stone_slab,732
scaffolding,722
clay,709
blue_bed,679
torch,668
fire,659
green_shulker_box,625
light_blue_concrete,609
spruce_slab,595
white_shulker_box,587
light_gray_concrete,581
green_concrete,569
chest,559
dark_oak_log,554
stone_slab,540
stripped_spruce_log,522
emerald_block,521
stone_brick_wall,507
gold_ore,484
light_blue_shulker_box,470
birch_log,466
white_terracotta,460
stripped_spruce_wood,448
bamboo,447
lime_terracotta,444
snow,423
light_blue_stained_glass,422
poppy,418
chorus_plant,412
obsidian,406
end_rod,402
gray_concrete,399
kelp_plant,382
diamond_ore,361
dandelion,353
stone_brick_stairs,344
nether_gold_ore,343
podzol,317
black_wool,315
lapis_ore,301
fire_coral_block,293
purple_concrete,288
coarse_dirt,286
lime_shulker_box,282
smooth_quartz,274
purple_stained_glass,269
mossy_cobblestone,259
grass_path,254
spruce_fence,243
brown_shulker_box,232
oak_planks,228
slime_block,226
player_wall_head,221
brown_terracotta,220
soul_sand,208
smooth_quartz_slab,183
yellow_shulker_box,182
red_stained_glass_pane,181
yellow_wool,180
cocoa,179
crafting_table,176
crying_obsidian,168
purple_wool,165
lime_concrete,165
purple_stained_glass_pane,162
sugar_cane,159
smooth_stone,159
soul_soil,157
white_bed,153
iron_bars,153
player_head,151
red_concrete,151
mossy_stone_bricks,151
spruce_stairs,150
wall_torch,148
warped_wart_block,143
orange_wool,137
stone_brick_slab,136
brown_mushroom,135
nether_wart_block,135
oak_slab,132
blue_shulker_box,132
brown_wool,130
purpur_stairs,130
polished_andesite_slab,128
fern,127
ancient_debris,124
ice,120
observer,120
campfire,119
oxeye_daisy,119
azure_bluet,117
kelp,116
purpur_pillar,113
diamond_block,113
prismarine,113
blue_ice,112
oak_fence,107
oak_stairs,107
horn_coral_block,102
blue_wool,94
magma_block,94
cornflower,94
polished_blackstone_bricks,92
smooth_sandstone_slab,92
chorus_flower,87
stone_stairs,86
smooth_quartz_stairs,85
stripped_dark_oak_wood,83
polished_andesite,81
sea_pickle,80
cobblestone_slab,77
bubble_coral_block,77
crimson_nylium,76
black_stained_glass_pane,76
red_wool,76
cobweb,73
red_shulker_box,72
green_carpet,71
tnt,68
stripped_oak_log,67
birch_wall_sign,64
coal_block,62
lantern,62
cyan_terracotta,61
brain_coral_wall_fan,60
tube_coral_block,60
blast_furnace,59
cobblestone_wall,58
